cep,endereco,numero,bairro,cidade,estado,tipo,complemento,pais,valor,area,quartos,suites,salas,garagem,descricao,imagem,piscina,praia,lazer,gourmet,varanda,quadra,elevador,solarium,vendido,comissao,valor_comissao,corretor,data_venda,proprietario,construtora,telefone,festa
58025450,Avenida Marechal Rondon,339,Treze de Maio,João Pessoa,PB,Flat,,Brasil,255824.07,356,7,3,1,3,,,True,False,False,True,False,False,True,False,True,9.0,23024.1663,Sabrina da Mata,09/08/2022,0,Correia,83963225323,True
58076170,Rua Maria Erlanda Fabrício Monteiro,796,João Paulo II,João Pessoa,PB,Flat,,Brasil,315202.86,361,5,4,2,5,Aceita carro no negócio,,True,False,False,False,True,False,True,True,True,10.0,31520.286,Sra. Laís da Luz,26/12/2022,0,Peixoto,8396904787,True
58038145,Praça Coronel Wilson da Silveira Vasconcelos,768,Manaíra,João Pessoa,PB,Casa,,Brasil,413631.27,260,10,1,3,5,,,False,False,True,False,True,False,False,False,False,0.0,0.0,,,0,Moreira,83947654200,False
58073250,Rua José Real,944,José Américo de Almeida,João Pessoa,PB,Terreno,,Brasil,29284.99,321,3,5,1,2,Aceita carro no negócio,,False,True,True,True,True,True,True,True,True,9.0,2635.6491,Maitê Pinto,04/06/2023,0,Farias,83956541950,True
58043390,Rua Pedro Velho,158,Miramar,João Pessoa,PB,Flat,,Brasil,244474.81,385,1,2,2,2,Aceita permuta,,False,True,True,True,False,True,True,True,True,4.0,9778.9924,Luigi Santos,02/06/2023,0,Silveira,83914464398,True
58055012,Rua Newton Espinola Guedes,585,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,198836.35,383,5,3,2,5,Aceita carro no negócio,,False,False,False,False,True,False,True,False,True,7.0,13918.5445,Yago Barbosa,16/04/2023,0,Monteiro Peixoto e Filhos,83958463686,False
58046310,Rua Arina Alves de Melo,485,Altiplano Cabo Branco,João Pessoa,PB,Flat,,Brasil,379015.19,106,10,3,1,1,Aceita carro no negócio,,True,False,True,True,False,True,False,False,False,0.0,0.0,,,0,Nascimento e Filhos,83934573485,True
58033902,Rua Cassimiro de Abreu 300,161,Brisamar,João Pessoa,PB,Apartamento,,Brasil,6731.48,322,3,4,1,1,Aceita carro no negócio,,True,True,False,True,True,True,True,False,False,0.0,0.0,,,0,Fogaça,83994182254,True
58078070,Rua Maria de Lira Chaves,962,Funcionários,João Pessoa,PB,Casa,,Brasil,33485.88,312,4,5,3,1,,,False,True,False,True,True,True,True,False,False,0.0,0.0,,,0,Caldeira,83970438801,False
58076164,Rua Neuza Hilda de Medeiros,988,Ernesto Geisel,João Pessoa,PB,Terreno,,Brasil,319303.22,334,7,0,3,1,Aceita carro no negócio,,True,True,True,False,False,False,False,False,True,9.0,28737.2898,Alana da Cruz,31/03/2023,0,Azevedo Ltda.,83927379994,False
58081020,Rua Engenheiro Nemésio Palmeira,425,Costa e Silva,João Pessoa,PB,Casa,,Brasil,139056.56,98,6,2,3,5,Aceita carro no negócio,,True,True,True,False,True,True,True,False,False,0.0,0.0,,,0,Pinto da Mota - ME,83968999348,False
58043060,Praça João Brasil Mesquita,166,Miramar,João Pessoa,PB,Apartamento,,Brasil,8436.07,484,7,4,3,1,Aceita permuta,,False,True,True,True,True,True,True,True,False,0.0,0.0,,,0,Gomes Ltda.,83973241653,False
58050030,Rua Juiz José Saldanha,491,Castelo Branco,João Pessoa,PB,Casa,,Brasil,84367.36,386,1,1,2,1,Aceita carro no negócio,,True,False,True,True,False,False,False,True,False,0.0,0.0,,,0,das Neves,83954542350,True
58035110,Rua Paulo Roberto de Souza Acioly,588,Bessa,João Pessoa,PB,Casa,,Brasil,375439.11,391,9,0,3,2,Aceita permuta,,True,True,True,True,False,False,False,False,True,6.0,22526.3466,Alice Almeida,14/05/2023,0,Castro e Filhos,83992456537,True
58068245,Rua Monsenhor Eusébio Oliveira,644,Gramame,João Pessoa,PB,Casa,,Brasil,86006.1,201,9,5,2,4,Aceita permuta,,True,False,False,False,True,True,False,False,False,0.0,0.0,,,0,Oliveira e Filhos,83925484064,True
58088770,Rua General Pedro Gonçalves de Medeiros,857,Oitizeiro,João Pessoa,PB,Apartamento,,Brasil,386180.75,229,10,4,2,5,Aceita carro no negócio,,True,False,False,True,False,True,True,True,False,0.0,0.0,,,0,Castro Porto S/A,83947497054,True
58069545,Rua da Pedra do Reino,788,Gramame,João Pessoa,PB,Apartamento,,Brasil,84926.13,481,3,5,3,4,Aceita carro no negócio,,True,True,False,True,True,True,True,True,True,2.0,1698.5226,Joana Aragão,06/04/2023,0,Nogueira,83939071442,False
58052015,Rua Maria do Carmo Souto Ramos,470,Anatólia,João Pessoa,PB,Terreno,,Brasil,68258.34,462,4,3,3,4,Aceita permuta,,False,False,True,True,False,True,False,True,True,8.0,5460.6672,Bruno Moreira,07/06/2023,0,da Mota,83920461525,True
58040550,Rua Professor Eliseu Maul,129,Torre,João Pessoa,PB,Apartamento,,Brasil,76231.13,447,10,2,2,1,Aceita permuta,,True,True,True,True,False,True,True,True,False,0.0,0.0,,,0,Vieira,83913135075,False
58059429,Rua Blandina de Oliveira,841,Mangabeira,João Pessoa,PB,Terreno,,Brasil,34432.37,347,9,3,2,4,Aceita carro no negócio,,False,True,True,False,True,True,True,True,False,0.0,0.0,,,0,Rezende,83921022680,False
58047050,Rua Carpinteiro João José Seabra,507,Penha,João Pessoa,PB,Apartamento,,Brasil,46771.0,90,10,2,1,2,,,False,False,False,True,True,True,False,True,False,0.0,0.0,,,0,Correia,83952065771,False
58015760,Avenida Brigadeiro Eduardo Gomes,867,Jaguaribe,João Pessoa,PB,Terreno,,Brasil,345203.16,284,9,2,2,2,,,False,True,True,False,False,True,False,True,True,6.0,20712.1896,Daniela Duarte,12/01/2023,0,Caldeira,83930410187,False
58035025,Rua Desportista João Batista Freire,309,Bessa,João Pessoa,PB,Casa,,Brasil,150951.41,269,5,2,3,3,,,True,False,False,True,False,True,False,True,False,0.0,0.0,,,0,Ribeiro - ME,83994049666,True
58025340,Rua Francisco Lima de Araújo,390,Treze de Maio,João Pessoa,PB,Casa,,Brasil,349998.45,327,5,3,2,1,Aceita carro no negócio,,True,False,True,True,False,True,False,False,True,8.0,27999.876,Otávio Cardoso,20/05/2023,0,Cunha S.A.,83956835588,False
58036446,Rua Agente Fiscal Amadeu de Castro,141,Aeroclube,João Pessoa,PB,Terreno,,Brasil,89271.25,109,9,4,2,2,,,True,True,True,True,True,True,True,False,False,0.0,0.0,,,0,da Cruz,8391344372,False
58028830,Via Expressa Ayrton Senna da Silva,284,Ipês,João Pessoa,PB,Apartamento,,Brasil,276222.41,143,6,1,1,1,Aceita permuta,,True,False,True,True,True,True,True,True,False,0.0,0.0,,,0,Rezende Ltda.,83958361711,True
58011250,Rua Frei Miguelino,817,Trincheiras,João Pessoa,PB,Casa,,Brasil,4686.55,268,8,0,2,3,Aceita carro no negócio,,False,True,True,False,True,True,True,False,False,0.0,0.0,,,0,Duarte Rezende S/A,83984380603,False
58056190,Rua Ana Leal Correia,267,Mangabeira,João Pessoa,PB,Casa,,Brasil,16920.58,275,3,1,2,3,,,True,False,True,True,True,True,False,True,True,8.0,1353.6464,Marcos Vinicius Lopes,23/04/2023,0,Pires - ME,83992955437,False
58057570,Rua Edgar Alves da Costa,652,Mangabeira,João Pessoa,PB,Terreno,,Brasil,54913.84,112,3,3,1,1,,,True,False,True,True,True,True,False,True,False,0.0,0.0,,,0,Moreira,83991758865,False
58078220,Rua José Lúcio dos Santos,502,Funcionários,João Pessoa,PB,Terreno,,Brasil,29986.26,412,7,4,3,5,,,True,False,True,False,True,True,False,True,False,0.0,0.0,,,0,Gonçalves Cavalcanti Ltda.,8399925994,True
58079040,Rua Maria Auxiliadora Patrício Gouveia,548,Funcionários,João Pessoa,PB,Casa,,Brasil,87808.2,462,5,1,1,1,Aceita carro no negócio,,True,False,False,True,True,True,True,True,True,7.0,6146.574,Dra. Maria Lima,12/03/2023,0,da Conceição,83998406613,False
58033270,Rua Paulo Peixoto de Vasconcelos,828,Brisamar,João Pessoa,PB,Terreno,,Brasil,181695.42,311,2,2,2,4,,,False,True,False,True,False,False,True,True,False,0.0,0.0,,,0,Cavalcanti,83992635499,False
58015170,Avenida Capitão José Pessoa,526,Jaguaribe,João Pessoa,PB,Terreno,,Brasil,217883.12,355,8,1,1,5,Aceita carro no negócio,,False,True,False,True,False,True,False,False,True,7.0,15251.8184,João Felipe Barros,22/03/2023,0,Ribeiro,83926250522,False
58010420,Rua Cardoso Vieira,199,Varadouro,João Pessoa,PB,Terreno,,Brasil,293939.21,287,5,0,3,3,Aceita carro no negócio,,True,True,True,False,False,False,True,False,False,0.0,0.0,,,0,da Rosa - EI,83991823404,True
58070003,Vila das Graças,535,Varjão,João Pessoa,PB,Apartamento,,Brasil,400926.71,454,10,1,1,3,,,True,True,False,False,True,True,True,False,False,0.0,0.0,,,0,Pires - ME,8397205403,False
58064535,Rua Estudante Júlio Cezar Soares da Silva,679,Valentina de Figueiredo,João Pessoa,PB,Flat,,Brasil,323260.03,416,5,1,1,5,,,True,True,False,False,False,True,False,True,False,0.0,0.0,,,0,Sales Costela S.A.,83913412920,True
58041040,Rua Silvino Olavo,368,Expedicionários,João Pessoa,PB,Apartamento,,Brasil,347957.51,179,4,1,1,2,,,False,True,True,True,False,True,True,False,False,0.0,0.0,,,0,Ferreira,83920293826,False
58011475,Travessa Raul Machado,325,Ilha do Bispo,João Pessoa,PB,Casa,,Brasil,123206.64,356,10,5,2,3,,,False,True,False,True,True,False,False,True,True,5.0,6160.332,Sr. Matheus da Paz,01/04/2023,0,Dias - ME,83930575424,True
58063320,Rua Professora Maria Zenaide Brasilino,645,Valentina de Figueiredo,João Pessoa,PB,Terreno,,Brasil,52926.26,396,3,0,3,2,Aceita carro no negócio,,False,False,False,True,True,True,False,False,False,0.0,0.0,,,0,Caldeira Caldeira S/A,83920899383,True
58080158,Rua Topógrafo Hely Guerra de Andrade Lima,572,Ernani Sátiro,João Pessoa,PB,Flat,,Brasil,194281.07,196,5,2,2,4,Aceita permuta,,False,False,True,False,True,False,True,True,True,8.0,15542.4856,Sofia Silveira,12/02/2023,0,Melo,83997147153,True
58045050,Rua Marcionila da Conceição,502,Cabo Branco,João Pessoa,PB,Apartamento,,Brasil,487735.15,371,6,0,2,4,Aceita carro no negócio,,True,False,False,True,False,False,True,True,True,4.0,19509.406,Esther Gonçalves,16/06/2022,0,Silva,83927132382,False
58074115,Rua Severino Leopoldino Urtiga,547,José Américo de Almeida,João Pessoa,PB,Casa,,Brasil,368603.87,348,6,0,3,5,Aceita carro no negócio,,False,False,True,True,False,True,True,True,False,0.0,0.0,,,0,Carvalho,83947771769,True
58057302,Rua Manoel Rosa Silva,187,Mangabeira,João Pessoa,PB,Casa,,Brasil,59665.87,248,8,5,1,5,Aceita permuta,,False,True,True,True,False,False,True,False,False,0.0,0.0,,,0,Silva,83966797882,True
58039072,Rua Cândida Gomes,671,Tambaú,João Pessoa,PB,Flat,,Brasil,339708.19,429,4,4,1,2,Aceita carro no negócio,,False,False,False,True,False,False,False,True,True,10.0,33970.819,Stephany Novaes,05/04/2023,0,Freitas Ltda.,83961327445,True
58053050,Rua Sebastião Avelino da Rocha,158,Jardim São Paulo,João Pessoa,PB,Apartamento,,Brasil,447502.2,129,8,4,3,3,,,False,False,True,True,False,True,False,False,False,0.0,0.0,,,0,Duarte e Filhos,83944259215,True
58069567,Rua João Pedro Teixeira,902,Gramame,João Pessoa,PB,Apartamento,,Brasil,461694.77,211,10,1,3,3,Aceita permuta,,False,True,True,True,True,False,True,False,True,7.0,32318.6339,Dr. Francisco Ferreira,04/06/2023,0,Jesus Ferreira - ME,83923536953,True
58040175,Vila Betel,114,Torre,João Pessoa,PB,Terreno,,Brasil,415549.79,332,6,0,1,3,Aceita carro no negócio,,True,True,False,True,True,True,True,True,True,5.0,20777.4895,Mariane Melo,30/03/2023,0,Almeida S/A,83960896781,True
58078225,Rua Gisonita da Silva Pereira,800,Funcionários,João Pessoa,PB,Apartamento,,Brasil,377689.77,71,8,4,2,3,Aceita carro no negócio,,True,True,False,False,False,False,False,False,False,0.0,0.0,,,0,Cunha Nunes S.A.,83933919161,True
58051113,Granja Santa Rosa,916,Jardim Cidade Universitária,João Pessoa,PB,Flat,,Brasil,269825.43,343,6,1,1,5,,,True,True,False,False,True,False,True,False,True,7.0,18887.7801,Theo Fogaça,02/05/2023,0,Sales Ltda.,83937379148,True
58087040,Rua Leopoldo Bezerra Cavalcanti,256,Oitizeiro,João Pessoa,PB,Terreno,,Brasil,421010.7,134,3,4,1,2,Aceita carro no negócio,,False,False,True,True,True,True,True,False,False,0.0,0.0,,,0,Fogaça,83949901328,True
58027730,Rua Antônio Alcides de Jesus,163,Alto do Céu,João Pessoa,PB,Flat,,Brasil,222170.61,493,10,5,1,4,,,True,False,False,True,True,True,False,False,False,0.0,0.0,,,0,Vieira Ltda.,83956413607,False
58067202,Rua Rio Jordão,562,Gramame,João Pessoa,PB,Terreno,,Brasil,113123.32,287,7,0,1,5,Aceita carro no negócio,,False,False,True,True,True,False,False,False,False,0.0,0.0,,,0,Porto - EI,83916502472,False
58070005,Vila Jacinta,386,Varjão,João Pessoa,PB,Flat,,Brasil,473853.2,320,9,2,3,3,Aceita carro no negócio,,True,True,True,True,False,True,False,True,False,0.0,0.0,,,0,Gomes Melo - ME,83916570358,True
58046508,Rua Irapuan Vasconcelos Leitão da Cunha,822,Portal do Sol,João Pessoa,PB,Flat,,Brasil,120632.4,139,3,2,1,3,,,False,True,True,True,False,True,False,False,False,0.0,0.0,,,0,Sales Fogaça - EI,83980071151,False
58011350,Rua Campo Santo,698,Trincheiras,João Pessoa,PB,Casa,,Brasil,272740.69,442,5,0,2,1,Aceita carro no negócio,,True,False,True,False,True,False,True,False,False,0.0,0.0,,,0,Costela,8399463520,False
58080070,Rua Luiz Epaminondas,805,Ernani Sátiro,João Pessoa,PB,Terreno,,Brasil,43790.44,220,6,3,1,4,Aceita carro no negócio,,True,True,False,True,True,True,True,True,False,0.0,0.0,,,0,Campos e Filhos,83913877396,False
58080610,Rua Francisco Brasileiro Costa,432,Ernani Sátiro,João Pessoa,PB,Casa,,Brasil,317016.56,155,6,5,2,1,Aceita permuta,,True,False,False,False,False,False,True,True,True,2.0,6340.3312,Natália Costa,25/05/2023,0,Gomes Nogueira - ME,83913480053,True
58088510,Rua Índio Poty,607,Oitizeiro,João Pessoa,PB,Flat,,Brasil,224675.9,435,10,0,2,5,Aceita carro no negócio,,False,True,True,True,True,True,False,False,False,0.0,0.0,,,0,Rezende,83974874995,True
58051730,Rua Bancário Jarbas Moura da Costa,695,Bancários,João Pessoa,PB,Casa,,Brasil,457329.28,177,2,3,1,3,Aceita permuta,,True,False,True,True,True,True,True,True,False,0.0,0.0,,,0,da Luz,83997734650,False
58051819,Rua Manoel Albino Vidal,579,Jardim Cidade Universitária,João Pessoa,PB,Terreno,,Brasil,225954.93,492,5,4,3,2,Aceita carro no negócio,,True,True,True,False,True,True,True,True,True,9.0,20335.9437,Esther Rocha,22/03/2023,0,Nascimento da Luz S.A.,8398731289,True
58040420,Rua Caturité,940,Torre,João Pessoa,PB,Apartamento,,Brasil,282614.55,379,4,4,2,2,Aceita carro no negócio,,False,False,False,True,True,True,True,False,True,3.0,8478.4365,Maria Cecília Oliveira,27/05/2023,0,Costa da Rosa S/A,83951892466,True
58010700,Rua São Mamede,726,Centro,João Pessoa,PB,Terreno,,Brasil,363826.95,406,2,3,2,1,,,False,True,False,True,True,True,True,True,True,9.0,32744.4255,Isis Pinto,22/03/2023,0,Pinto da Costa S/A,83942209779,True
58015460,Rua Carmelo Ruffo,189,Jaguaribe,João Pessoa,PB,Casa,,Brasil,293506.35,151,10,0,3,1,Aceita carro no negócio,,False,True,True,False,False,True,False,True,True,10.0,29350.635,Gustavo Melo,14/04/2023,0,Campos,83968397358,True
58038180,Avenida Umbuzeiro,180,Manaíra,João Pessoa,PB,Apartamento,,Brasil,425058.03,194,1,1,3,3,Aceita carro no negócio,,False,False,True,False,True,True,False,True,True,2.0,8501.1606,Nina Rocha,24/05/2023,0,Melo S.A.,83932303770,True
58046670,Rua Praia de Gameleira,510,Portal do Sol,João Pessoa,PB,Terreno,,Brasil,169154.51,153,5,2,2,5,,,False,True,False,True,True,False,False,True,False,0.0,0.0,,,0,Mendes,83959607548,False
58083329,Rua do Sabiá,511,Indústrias,João Pessoa,PB,Terreno,,Brasil,237058.05,105,10,5,2,2,,,True,True,True,False,False,False,True,True,True,6.0,14223.483,Benjamin Viana,09/04/2023,0,Lima S.A.,83971703045,False
58074115,Rua Severino Leopoldino Urtiga,130,José Américo de Almeida,João Pessoa,PB,Apartamento,,Brasil,84762.66,209,8,4,3,3,Aceita carro no negócio,,True,True,True,True,True,True,False,True,False,0.0,0.0,,,0,Viana,83947514401,False
58039000,Avenida Presidente Epitácio Pessoa,871,Tambaú,João Pessoa,PB,Casa,,Brasil,31506.2,295,8,0,2,2,,,False,False,True,True,False,True,True,False,True,8.0,2520.496,Joaquim Peixoto,13/02/2023,0,Oliveira S.A.,83962628302,False
58045902,Rua Coronel Miguel Satyro 150,915,Cabo Branco,João Pessoa,PB,Apartamento,,Brasil,14225.45,143,3,0,3,3,Aceita permuta,,True,False,True,True,False,True,True,False,False,0.0,0.0,,,0,Souza e Filhos,83924788401,True
58068198,Rua Maria Costa dos Santos,272,Gramame,João Pessoa,PB,Flat,,Brasil,188028.03,392,5,1,2,4,,,False,False,False,False,False,False,True,False,True,7.0,13161.9621,Miguel Moreira,14/12/2022,0,Moraes da Conceição S.A.,83915521032,True
58056585,Rua Tenente Luiz Batista de Oliveira,252,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,450114.96,453,1,0,3,4,Aceita permuta,,False,False,False,True,True,True,True,True,True,2.0,9002.2992,Bruno da Conceição,12/01/2023,0,da Paz,83950917294,True
58064110,Rua Joaquim S. dos Santos,625,Valentina de Figueiredo,João Pessoa,PB,Apartamento,,Brasil,98744.18,352,6,2,2,2,,,False,False,False,False,False,True,True,True,True,3.0,2962.3254,Dr. Enzo Gabriel Nascimento,30/04/2023,0,Pereira Nunes Ltda.,83920649290,False
58058592,Rua Professora Maria Vilani Benício Alves,299,Mangabeira,João Pessoa,PB,Casa,,Brasil,217168.77,292,8,4,2,2,,,False,False,True,False,False,True,False,True,False,0.0,0.0,,,0,da Luz,83945634776,False
58030430,Avenida Paraíba,327,Estados,João Pessoa,PB,Casa,,Brasil,300412.75,383,4,5,3,3,Aceita carro no negócio,,False,True,True,True,False,True,True,True,True,4.0,12016.51,Davi Caldeira,02/02/2023,0,Peixoto Fogaça e Filhos,8398965065,False
58033270,Rua Paulo Peixoto de Vasconcelos,562,Brisamar,João Pessoa,PB,Casa,,Brasil,85166.87,78,5,3,2,3,Aceita carro no negócio,,False,True,False,False,False,False,False,False,False,0.0,0.0,,,0,Correia da Cunha - EI,83953589166,False
58070084,Vila Evilásio,509,Cristo Redentor,João Pessoa,PB,Apartamento,,Brasil,204685.85,224,6,2,2,4,,,True,True,True,False,True,True,False,True,False,0.0,0.0,,,0,Monteiro Peixoto S/A,83985872435,False
58090228,Rua Agricultor Valdemiro Fernandes Maia,575,Alto do Mateus,João Pessoa,PB,Terreno,,Brasil,209616.42,120,7,4,3,1,Aceita permuta,,False,True,False,True,False,True,True,False,True,3.0,6288.4926,Dra. Yasmin Lopes,14/03/2023,0,da Rocha,83985009061,False
58058060,Rua Caetano Gomes de Almeida,308,Mangabeira,João Pessoa,PB,Casa,,Brasil,335099.4,226,9,3,3,2,,,False,True,False,True,True,False,True,False,True,9.0,30158.946,Thales Cavalcanti,20/05/2023,0,Sales,8395740769,True
58088202,Rodovia BR-230,789,Oitizeiro,João Pessoa,PB,Casa,,Brasil,114242.66,321,6,1,3,5,Aceita permuta,,True,True,False,False,True,False,False,True,False,0.0,0.0,,,0,da Mota,83963821235,True
58025690,Rua João Gabino de Carvalho,217,Treze de Maio,João Pessoa,PB,Flat,,Brasil,171015.54,168,6,4,3,5,Aceita permuta,,False,False,True,True,False,True,False,False,True,3.0,5130.4662,Ana Laura Costela,15/03/2023,0,Moreira,83987126416,True
58036035,Rua Leonardo Eliseu de Oliveira,117,Aeroclube,João Pessoa,PB,Casa,,Brasil,253567.29,80,2,3,3,4,,,False,True,True,True,False,False,False,True,False,0.0,0.0,,,0,Rezende e Filhos,83941052386,True
58079735,Rua Eugênio de Carvalho Júnior,583,Funcionários,João Pessoa,PB,Terreno,,Brasil,97979.18,168,5,2,2,5,Aceita carro no negócio,,True,False,False,True,False,True,True,False,True,5.0,4898.959,Ana da Paz,17/11/2022,0,Teixeira,83940092316,True
58020160,Rua Elísio de Souza,848,Roger,João Pessoa,PB,Flat,,Brasil,408331.89,400,3,4,2,1,,,False,False,True,False,False,True,False,True,False,0.0,0.0,,,0,Cardoso,83985586114,True
58076688,Rua Leoniza Pitia de Oliveira,582,João Paulo II,João Pessoa,PB,Apartamento,,Brasil,260437.73,496,2,2,1,3,Aceita permuta,,True,False,False,False,False,False,True,False,False,0.0,0.0,,,0,Peixoto da Cruz - EI,83935789789,False
58027009,Rua Monsenhor João Coutinho,742,Mandacaru,João Pessoa,PB,Casa,,Brasil,495847.74,294,7,1,3,4,Aceita permuta,,False,True,False,False,True,False,True,False,False,0.0,0.0,,,0,Viana,83913575014,True
58047050,Rua Carpinteiro João José Seabra,910,Penha,João Pessoa,PB,Apartamento,,Brasil,136080.1,260,2,0,2,3,,,False,True,False,True,False,False,False,False,False,0.0,0.0,,,0,Silveira,83953581760,True
58025330,Rua José Mesquita,412,Treze de Maio,João Pessoa,PB,Casa,,Brasil,355637.36,323,10,4,3,2,Aceita permuta,,False,True,True,False,False,True,False,True,False,0.0,0.0,,,0,Melo,83989063524,True
58070650,Rua Marcos Antônio Ribeiro,437,Cristo Redentor,João Pessoa,PB,Flat,,Brasil,306459.52,193,10,1,1,2,Aceita carro no negócio,,True,False,False,True,True,True,True,False,True,2.0,6129.1904,Pedro Miguel Ribeiro,13/05/2023,0,Ramos,83910087733,False
